"","PL_Index","LP_Index","Pivot_Energy","PLEC_Flux_Density","LP_Flux_Density","PL_Flux_Density","nuFnu7","PLEC_Expfactor","PLEC_Index","Flux_Band2","Flux_Band7","nuFnu2","Frac_Variability","Variability_Index","nuFnu6","Flux_Band3","Npred","Flux_Band6","nuFnu3","Flux_Band1","nuFnu1","LP_SigCurv","LP_beta","Energy_Flux100","Flux_Band4","PLEC_SigCurv","nuFnu4","nuFnu5","Flux_Band5","Flux1000","Signif_Avg","PLEC_Exp_Index","Source_Name","ASSOC1","CLASS1"
"1524",2.61960005760193,2.63573837280273,735.652587890625,8.56948409802549e-13,8.15737072074746e-13,8.63591912824563e-13,1.95007842644266e-15,-0.00022855905990582,2.64243221282959,1.73946412829196e-09,4.59116251960712e-14,3.93809849097079e-13,0.376929640769958,11.6348810195923,3.39226937555795e-13,2.09340189627483e-09,595.553283691406,1.49837052487722e-11,1.33882174010308e-12,2.68520707891184e-08,4.19814833937937e-12,0.471250236034393,-0.0343692265450954,4.10402311093461e-12,1.06496977902992e-10,0.225034475326538,2.41106234370042e-13,1.73439523376909e-13,2.71192651668528e-11,2.38556702170101e-10,5.75708723068237,0.666666686534882,"4FGL J1957.1-3231 ","PKS 1953-325                ","fsrq"
"1525",2.34752249717712,2.19018888473511,611.005493164062,1.48888523038293e-11,1.5535949263179e-11,1.35394872396999e-11,9.38944831174043e-14,0.00519460765644908,1.91718935966492,3.71466519766273e-08,2.90528517042643e-12,9.1024774523385e-12,0.178871661424637,58.8607292175293,6.60707491322021e-13,1.33546897984615e-08,4503.57861328125,3.07818597000686e-11,9.00197711511952e-12,6.56903083040561e-08,1.07237465435395e-11,8.45962810516357,0.153655454516411,3.31827898492065e-11,2.88873747145146e-09,8.49546813964844,6.60729500626123e-12,3.0230260569114e-12,4.85337603439717e-10,3.3384790487645e-09,58.4117889404297,0.666666686534882,"4FGL J1958.0-3845 ","PKS 1954-388                ","fsrq"
"1526",1.81250441074371,1.74903929233551,4453.9189453125,5.00891916919294e-14,5.16394280038624e-14,4.68222872583232e-14,2.33380307267106e-12,0.000406113686040044,1.65143549442291,5.62562840755731e-09,4.04321229274807e-11,1.3771800540241e-12,0.405214577913284,27.5142612457275,2.46236646524178e-12,1.0967219354896e-09,636.501342773438,1.00584950091243e-10,7.69911857791822e-13,3.75393245405798e-14,6.05882708530032e-18,1.64479494094849,0.0563434846699238,1.03275174870299e-11,4.2471634542629e-10,1.76532971858978,1.0397253804445e-12,1.83881143818454e-12,2.61934501866179e-10,8.4353735108067e-10,20.6366672515869,0.666666686534882,"4FGL J1958.3-3010 ","1RXS J195815.6-301119       ","bll"
"1527",2.45872831344604,2.28583240509033,635.3125,4.4307391956766e-12,4.56642406179708e-12,4.08333219667489e-12,6.53395392160455e-17,0.00518079986795783,2.00627183914185,1.19041274615483e-08,2.0287546582319e-15,2.88814219935596e-12,0.94940859079361,294.019104003906,2.70085766183804e-19,4.41753966740066e-09,1620.28698730469,1.26276333521161e-17,2.94831693781195e-12,2.64817447970245e-08,4.3038623880054e-12,3.54515957832336,0.147333338856697,1.06940237915021e-11,8.38756453180878e-10,3.99266195297241,1.90570779642907e-12,9.82037476511544e-13,1.58601853872398e-10,9.8861518971205e-10,24.3871002197266,0.666666686534882,"4FGL J1959.1-4247 ","PMN J1959-4246              ","fsrq"
"1528",1.77997195720673,1.55133938789368,2606.662109375,1.83040824793153e-13,1.94370832363316e-13,1.60897337120325e-13,1.03075653481305e-12,0.00169168331194669,1.31272625923157,2.55053871902819e-13,2.4436275919415e-11,6.95222143793668e-17,0.0325051210820675,7.33247709274292,3.42708283626592e-12,1.09993292252142e-09,654.29833984375,1.44386780309702e-10,8.43082114537763e-13,6.23761764462216e-10,1.06236979662607e-13,5.10388374328613,0.151573270559311,1.18012093153208e-11,6.3302102448759e-10,5.30683326721191,1.61046577549367e-12,2.60411202150646e-12,3.69356184526382e-10,1.20528953484467e-09,31.5178871154785,0.666666686534882,"4FGL J1959.7-4725 ","1RXS J195945.8-472531       ","bll"
"1529",1.81641507148743,1.74995577335358,1732.8203125,2.48136060310156e-12,2.55725106888816e-12,2.45023402609124e-12,1.95559055060635e-11,0.000214011859497987,1.7493771314621,1.88352391461422e-08,3.69596658833515e-10,4.71304809415707e-12,0.645466566085815,1052.40747070312,1.74685266252084e-11,1.23004522123438e-08,6679.67578125,7.20279169641458e-10,8.78187366576411e-12,2.29414123253946e-08,3.74441970485417e-12,3.68555545806885,0.0340470038354397,9.26637516718287e-11,5.01431562938137e-09,3.04618525505066,1.23520482037121e-11,1.55695074888218e-11,2.22202767297119e-09,8.25641865986881e-09,121.335151672363,0.666666686534882,"4FGL J2000.0+6508 ","1ES 1959+650                ","bll"
"1530",2.4230432510376,2.39678907394409,988.351623535156,9.22193419718165e-13,9.73541776708164e-13,9.04469099442806e-13,2.40737090635365e-13,0.000417580478824675,2.37439823150635,8.8086178351432e-09,5.30089080269525e-12,2.03151124394951e-12,0,3.2798752784729,3.47497340147732e-13,3.24082782832136e-09,1098.91687011719,1.50674594329159e-11,2.11865702932912e-12,3.08623171463296e-08,4.86224385407019e-12,1.09879970550537,0.0524607561528683,8.34438768082535e-12,5.07514752445815e-10,0.536465585231781,1.17046964568518e-12,6.00106878252682e-13,9.17960360502512e-11,6.17141893144435e-10,13.6716165542603,0.666666686534882,"4FGL J2000.3-2930 ","PMN J2000-2931              ","fsrq"
"1531",2.5036416053772,2.50061416625977,881.421691894531,8.01292517581265e-13,8.92869220399384e-13,7.86176028791385e-13,1.32421078768118e-13,0.000351923605194315,2.46597146987915,6.83655310140807e-09,2.99904675746254e-12,1.56469433763851e-12,0.0948781669139862,6.86982822418213,4.72720658190734e-13,2.43046849313089e-09,725.621032714844,2.06543844527562e-11,1.57454008598706e-12,1.15890035345956e-08,1.82006037845184e-12,1.2707417011261,0.0813581198453903,5.63512344425865e-12,2.75459044463133e-10,0.356574565172195,6.30448113419363e-13,2.46006638454296e-13,3.79737144506898e-11,3.80964870760891e-10,8.40092658996582,0.666666686534882,"4FGL J2000.6-1328 ","TXS 1957-135                ","fsrq"
"1532",2.27094006538391,2.27209186553955,1238.8212890625,1.13682034705992e-12,1.13676906429716e-12,1.14060399580146e-12,1.30567117447716e-12,-5.13246195623651e-05,2.27903532981873,1.76514376448722e-08,2.71947880881029e-11,4.13077341429591e-12,0.503474235534668,77.0141754150391,1.20476892351284e-12,5.71269431759447e-09,1930.38818359375,5.14816522745321e-11,3.80006052666526e-12,9.57131292625424e-13,1.51696361368524e-16,0.0615657232701778,-0.0020090511534363,1.73191513214155e-11,9.52612100313388e-10,0.191164821386337,2.22929422317997e-12,1.97288864932366e-12,2.96587643333623e-10,1.45580913990528e-09,27.7920303344727,0.666666686534882,"4FGL J2000.9-1748 ","PKS 1958-179                ","fsrq"
"1533",1.95185768604279,1.80382120609283,2029.62609863281,1.19214696708142e-12,1.24505830992327e-12,1.12166070702358e-12,4.24410203161973e-12,0.00110368884634227,1.68324279785156,1.87431918874381e-08,9.75196312591464e-11,4.81580183717134e-12,1.02076029777527,1027.20751953125,8.77789767955717e-12,6.9003402991541e-09,2974.75024414062,3.73167108325134e-10,4.9982947468441e-12,4.91532397006722e-08,8.14415288680204e-12,5.19256401062012,0.09654351323843,4.44708714297803e-11,3.14576253934717e-09,5.44820070266724,7.73116987096145e-12,9.05636676762356e-12,1.31838850947474e-09,4.93811169732794e-09,59.2752876281738,0.666666686534882,"4FGL J2001.2+4353 ","MG4 J200112+4352            ","bll"
"1534",2.13767981529236,2.11108589172363,2615.87524414062,7.73281517486325e-14,7.86430247095779e-14,7.11510318436408e-14,2.68656353673985e-13,0.000995429581962526,1.93958079814911,2.74384848175657e-09,5.3161793543699e-12,6.50485687449937e-13,0.315296918153763,14.3044633865356,7.34078650730524e-13,1.23503263171898e-09,689.169311523438,3.09645642460055e-11,8.34334500359607e-13,3.99646582494029e-09,6.36744942796724e-13,1.36327004432678,0.0654012858867645,5.4490609073532e-12,3.53535034580688e-10,1.47763228416443,8.3812747323983e-13,7.26904701795622e-13,1.07600851839695e-10,4.86053586268298e-10,13.3551950454712,0.666666686534882,"4FGL J2001.7+7040 ","TXS 2001+705                ","bll"
"1535",1.81231832504272,1.58267450332642,4402.48583984375,3.53316754650966e-14,3.72637372889929e-14,2.91224394588768e-14,5.56701332168202e-13,0.00208756350912154,1.14930999279022,3.58544929857096e-11,1.40718964258824e-11,1.02277847717253e-14,0.748443961143494,37.1651229858398,1.41880431014929e-12,4.07269995505999e-10,299.687866210938,5.99088695318883e-11,3.2545418183344e-13,1.77903114462197e-09,3.08380708122225e-13,3.56276845932007,0.206436946988106,5.08061951884353e-12,2.52870252515081e-10,3.56768846511841,6.58267006441865e-13,1.20796092312886e-12,1.69221636703298e-10,4.98536378845671e-10,16.7751064300537,0.666666686534882,"4FGL J2005.1+7003 ","1RXS J200504.0+700445       ","bll"
